gr.id,smp.id,Repetition,Year,State,Type,JDctr,det.id,distance,vis.id,size
228,469,1,2006,MO,CONTROL,-14,519,371.68,2006_1,1
228,469,1,2006,MO,CONTROL,-14,520,261.36,2006_1,1
228,469,1,2006,MO,CONTROL,-14,521,292.58,2006_1,1
228,469,1,2006,MO,CONTROL,-14,522,324.55,2006_1,1
228,469,1,2007,MO,CONTROL,-1,NA,NA,2007_1,NA
228,469,1,2008,MO,CONTROL,7,523,199,2008_1,1
228,469,1,2008,MO,CONTROL,7,524,145,2008_1,1
228,469,1,2008,MO,CONTROL,7,525,240,2008_1,1
228,469,1,2008,MO,CONTROL,7,526,277,2008_1,1
228,469,1,2008,MO,CONTROL,7,527,67,2008_1,1
228,470,1,2006,MO,TREAT,-14,528,291.14,2006_1,1
228,470,1,2006,MO,TREAT,-14,529,247.33,2006_1,1
228,470,1,2006,MO,TREAT,-14,530,183.71,2006_1,1
228,470,1,2007,MO,TREAT,-1,531,263,2007_1,1
228,470,1,2007,MO,TREAT,-1,532,347,2007_1,1
228,470,1,2008,MO,TREAT,7,NA,NA,2008_1,NA
229,471,1,2006,MO,CONTROL,-13,533,140.24,2006_1,1
229,471,1,2007,MO,CONTROL,-2,NA,NA,2007_1,NA
229,471,1,2008,MO,CONTROL,2,NA,NA,2008_1,NA
229,472,1,2006,MO,TREAT,-13,NA,NA,2006_1,NA
229,472,1,2007,MO,TREAT,-2,NA,NA,2007_1,NA
229,472,1,2008,MO,TREAT,2,NA,NA,2008_1,NA
230,473,1,2006,MO,CONTROL,-12,534,302.02,2006_1,1
230,473,1,2006,MO,CONTROL,-12,535,281.38,2006_1,1
230,473,1,2007,MO,CONTROL,-9,536,223,2007_1,1
230,473,1,2007,MO,CONTROL,-9,537,195,2007_1,1
230,473,1,2008,MO,CONTROL,3,538,477,2008_1,1
230,474,1,2006,MO,TREAT,-12,539,443.45,2006_1,1
230,474,1,2006,MO,TREAT,-12,540,347.45,2006_1,1
230,474,1,2006,MO,TREAT,-12,541,362.51,2006_1,1
230,474,1,2006,MO,TREAT,-12,542,228.5,2006_1,1
230,474,1,2006,MO,TREAT,-12,543,296.7,2006_1,1
230,474,1,2007,MO,TREAT,-9,544,332,2007_1,1
230,474,1,2007,MO,TREAT,-9,545,421,2007_1,1
230,474,1,2008,MO,TREAT,3,546,466,2008_1,1
230,474,1,2008,MO,TREAT,3,547,192,2008_1,1
230,474,1,2008,MO,TREAT,3,548,264,2008_1,1
230,474,1,2008,MO,TREAT,3,549,205,2008_1,1
230,474,1,2008,MO,TREAT,3,550,164,2008_1,1
230,474,1,2008,MO,TREAT,3,551,306,2008_1,1
231,475,1,2006,MO,CONTROL,-16,552,115.6,2006_1,1
231,475,1,2006,MO,CONTROL,-16,553,279.22,2006_1,1
231,475,1,2006,MO,CONTROL,-16,554,346.07,2006_1,1
231,475,1,2006,MO,CONTROL,-16,555,235.01,2006_1,1
231,475,1,2007,MO,CONTROL,8,556,224,2007_1,1
231,475,1,2007,MO,CONTROL,8,557,404,2007_1,1
231,475,1,2007,MO,CONTROL,8,558,364,2007_1,1
231,475,1,2007,MO,CONTROL,8,559,427,2007_1,1
231,475,1,2007,MO,CONTROL,8,560,416,2007_1,1
231,475,1,2008,MO,CONTROL,-5,NA,NA,2008_1,NA
231,476,1,2006,MO,TREAT,-16,561,64.96,2006_1,1
231,476,1,2006,MO,TREAT,-16,562,100.07,2006_1,1
231,476,1,2006,MO,TREAT,-16,563,152.03,2006_1,1
231,476,1,2006,MO,TREAT,-16,564,119.94,2006_1,1
231,476,1,2007,MO,TREAT,6,565,304,2007_1,1
231,476,1,2008,MO,TREAT,-5,566,412,2008_1,1
232,477,1,2006,MO,CONTROL,9,NA,NA,2006_1,NA
232,477,1,2007,MO,CONTROL,12,NA,NA,2007_1,NA
232,477,1,2008,MO,CONTROL,-8,NA,NA,2008_1,NA
232,478,1,2006,MO,TREAT,9,NA,NA,2006_1,NA
232,478,1,2007,MO,TREAT,12,NA,NA,2007_1,NA
232,478,1,2008,MO,TREAT,-8,NA,NA,2008_1,NA
233,479,1,2006,MO,CONTROL,10,NA,NA,2006_1,NA
233,479,1,2007,MO,CONTROL,13,NA,NA,2007_1,NA
233,479,1,2008,MO,CONTROL,8,NA,NA,2008_1,NA
233,480,1,2006,MO,TREAT,10,567,424.46,2006_1,1
233,480,1,2006,MO,TREAT,10,568,399.5,2006_1,1
233,480,1,2006,MO,TREAT,10,569,197.58,2006_1,1
233,480,1,2006,MO,TREAT,10,570,451.27,2006_1,1
233,480,1,2006,MO,TREAT,10,571,395.45,2006_1,1
233,480,1,2007,MO,TREAT,13,572,309,2007_1,1
233,480,1,2007,MO,TREAT,13,573,64,2007_1,1
233,480,1,2007,MO,TREAT,13,574,88,2007_1,1
233,480,1,2007,MO,TREAT,13,575,357,2007_1,1
233,480,1,2007,MO,TREAT,13,576,165,2007_1,1
233,480,1,2007,MO,TREAT,13,577,343,2007_1,1
233,480,1,2007,MO,TREAT,13,578,74,2007_1,1
233,480,1,2008,MO,TREAT,8,579,217,2008_1,1
233,480,1,2008,MO,TREAT,8,580,469,2008_1,1
233,480,1,2008,MO,TREAT,8,581,330,2008_1,1
233,480,1,2008,MO,TREAT,8,582,339,2008_1,1
233,480,1,2008,MO,TREAT,8,583,117,2008_1,1
234,481,1,2006,MO,CONTROL,-10,NA,NA,2006_1,NA
234,481,1,2007,MO,CONTROL,-13,584,337,2007_1,1
234,481,1,2007,MO,CONTROL,-13,585,268,2007_1,1
234,481,1,2008,MO,CONTROL,-19,586,200,2008_1,1
234,482,1,2006,MO,TREAT,-10,587,197.67,2006_1,1
234,482,1,2006,MO,TREAT,-10,588,246.36,2006_1,1
234,482,1,2006,MO,TREAT,-10,589,327.1,2006_1,1
234,482,1,2007,MO,TREAT,-13,590,187,2007_1,1
234,482,1,2008,MO,TREAT,-19,NA,NA,2008_1,NA
235,483,1,2006,MO,CONTROL,9,591,226.34,2006_1,1
235,483,1,2006,MO,CONTROL,9,592,426.85,2006_1,1
235,483,1,2006,MO,CONTROL,9,593,442.43,2006_1,1
235,483,1,2006,MO,CONTROL,9,594,456.34,2006_1,1
235,483,1,2006,MO,CONTROL,9,595,383.82,2006_1,1
235,483,1,2006,MO,CONTROL,9,596,478.56,2006_1,1
235,483,1,2007,MO,CONTROL,-13,597,440,2007_1,1
235,483,1,2007,MO,CONTROL,-13,598,398,2007_1,1
235,483,1,2007,MO,CONTROL,-13,599,393,2007_1,1
235,483,1,2008,MO,CONTROL,-15,NA,NA,2008_1,NA
235,484,1,2006,MO,TREAT,9,600,237.21,2006_1,1
235,484,1,2006,MO,TREAT,9,601,252.28,2006_1,1
235,484,1,2006,MO,TREAT,9,602,378.38,2006_1,1
235,484,1,2007,MO,TREAT,-13,NA,NA,2007_1,NA
235,484,1,2008,MO,TREAT,-15,NA,NA,2008_1,NA
236,485,1,2006,MO,CONTROL,8,603,401.98,2006_1,1
236,485,1,2006,MO,CONTROL,8,604,187.64,2006_1,1
236,485,1,2007,MO,CONTROL,-16,NA,NA,2007_1,NA
236,485,1,2008,MO,CONTROL,3,NA,NA,2008_1,NA
236,486,1,2006,MO,TREAT,8,605,236.44,2006_1,1
236,486,1,2007,MO,TREAT,-16,NA,NA,2007_1,NA
236,486,1,2008,MO,TREAT,3,NA,NA,2008_1,NA
263,487,1,2006,MS,CONTROL,20,NA,NA,2006_1,NA
263,488,1,2006,MS,TREAT,20,NA,NA,2006_1,NA
263,488,1,2007,MS,TREAT,12,NA,NA,2007_1,NA
263,488,1,2008,MS,TREAT,-11,NA,NA,2008_1,NA
264,489,1,2006,MS,CONTROL,20,NA,NA,2006_1,NA
264,489,1,2007,MS,CONTROL,0,NA,NA,2007_1,NA
264,489,1,2008,MS,CONTROL,-11,606,419.73,2008_1,1
264,490,1,2006,MS,TREAT,20,NA,NA,2006_1,NA
264,490,1,2007,MS,TREAT,0,NA,NA,2007_1,NA
264,490,1,2008,MS,TREAT,-11,607,186.37,2008_1,1
265,491,1,2006,MS,CONTROL,19,NA,NA,2006_1,NA
265,491,1,2007,MS,CONTROL,-1,NA,NA,2007_1,NA
265,491,1,2008,MS,CONTROL,-12,NA,NA,2008_1,NA
265,492,1,2006,MS,TREAT,19,608,261.88,2006_1,1
265,492,1,2007,MS,TREAT,-1,NA,NA,2007_1,NA
265,492,1,2008,MS,TREAT,-12,NA,NA,2008_1,NA
266,493,1,2006,MS,CONTROL,19,NA,NA,2006_1,NA
266,494,1,2006,MS,TREAT,19,NA,NA,2006_1,NA
266,494,1,2007,MS,TREAT,-1,609,142.1,2007_1,1
266,494,1,2008,MS,TREAT,-12,610,292.61,2008_1,1
267,495,1,2006,MS,CONTROL,-11,611,231.45,2006_1,1
267,495,1,2007,MS,CONTROL,-13,NA,NA,2007_1,NA
267,495,1,2008,MS,CONTROL,-17,612,196.85,2008_1,1
267,496,1,2006,MS,TREAT,-11,613,227.95,2006_1,1
267,496,1,2006,MS,TREAT,-11,614,312.88,2006_1,1
267,496,1,2007,MS,TREAT,-13,615,155.15,2007_1,1
267,496,1,2007,MS,TREAT,-13,616,321.09,2007_1,1
267,496,1,2007,MS,TREAT,-13,617,382.44,2007_1,1
267,496,1,2007,MS,TREAT,-13,618,183.45,2007_1,1
267,496,1,2008,MS,TREAT,-17,619,368.96,2008_1,1
267,496,1,2008,MS,TREAT,-17,620,301.25,2008_1,1
267,496,1,2008,MS,TREAT,-17,621,423.38,2008_1,1
267,496,1,2008,MS,TREAT,-17,622,114.54,2008_1,1
267,496,1,2008,MS,TREAT,-17,623,177.14,2008_1,1
268,497,1,2006,MS,CONTROL,-9,NA,NA,2006_1,NA
268,497,1,2007,MS,CONTROL,-11,NA,NA,2007_1,NA
268,497,1,2008,MS,CONTROL,-16,624,202.49,2008_1,1
268,498,1,2006,MS,TREAT,-9,625,455.34,2006_1,1
268,498,1,2007,MS,TREAT,-11,626,200.08,2007_1,1
268,498,1,2008,MS,TREAT,-16,627,442.61,2008_1,1
268,498,1,2008,MS,TREAT,-16,628,237.92,2008_1,1
269,499,1,2006,MS,CONTROL,-11,629,343.36,2006_1,1
269,499,1,2006,MS,CONTROL,-11,630,282.54,2006_1,1
269,499,1,2007,MS,CONTROL,-13,631,91.95,2007_1,1
269,499,1,2007,MS,CONTROL,-13,632,280.87,2007_1,1
269,499,1,2007,MS,CONTROL,-13,633,412.72,2007_1,1
269,499,1,2008,MS,CONTROL,-16,634,246.42,2008_1,1
269,499,1,2008,MS,CONTROL,-16,635,335.72,2008_1,1
269,499,1,2008,MS,CONTROL,-16,636,438.28,2008_1,1
269,500,1,2006,MS,TREAT,-11,637,86.18,2006_1,1
269,500,1,2006,MS,TREAT,-11,638,311.4,2006_1,1
269,500,1,2006,MS,TREAT,-11,639,467.97,2006_1,1
269,500,1,2007,MS,TREAT,-13,NA,NA,2007_1,NA
269,500,1,2008,MS,TREAT,-16,640,486.88,2008_1,1
269,500,1,2008,MS,TREAT,-16,641,230.38,2008_1,1
269,500,1,2008,MS,TREAT,-16,642,308.39,2008_1,1
270,501,1,2006,MS,CONTROL,-10,643,430.92,2006_1,1
270,501,1,2006,MS,CONTROL,-10,644,292.42,2006_1,1
270,501,1,2007,MS,CONTROL,-15,645,64.23,2007_1,1
270,501,1,2008,MS,CONTROL,-15,646,290.15,2008_1,1
270,502,1,2006,MS,TREAT,-10,647,205.82,2006_1,1
270,502,1,2006,MS,TREAT,-10,648,174.27,2006_1,1
270,502,1,2007,MS,TREAT,-15,649,400.96,2007_1,1
270,502,1,2008,MS,TREAT,-15,650,161.37,2008_1,1
270,502,1,2008,MS,TREAT,-15,651,229.53,2008_1,1
270,502,1,2008,MS,TREAT,-15,652,92.18,2008_1,1
271,503,1,2006,MS,CONTROL,-10,653,434.79,2006_1,1
271,503,1,2007,MS,CONTROL,-13,NA,NA,2007_1,NA
271,503,1,2008,MS,CONTROL,-17,654,473.51,2008_1,1
271,503,1,2008,MS,CONTROL,-17,655,200.98,2008_1,1
271,503,1,2008,MS,CONTROL,-17,656,359.68,2008_1,1
271,503,1,2008,MS,CONTROL,-17,657,354.14,2008_1,1
271,504,1,2006,MS,TREAT,-10,658,278.52,2006_1,1
271,504,1,2006,MS,TREAT,-10,659,377.6,2006_1,1
271,504,1,2006,MS,TREAT,-10,660,154.95,2006_1,1
271,504,1,2006,MS,TREAT,-10,661,335.81,2006_1,1
271,504,1,2007,MS,TREAT,-13,662,279.31,2007_1,1
271,504,1,2007,MS,TREAT,-13,663,350,2007_1,1
271,504,1,2007,MS,TREAT,-13,664,392.03,2007_1,1
271,504,1,2008,MS,TREAT,-17,665,297.48,2008_1,1
271,504,1,2008,MS,TREAT,-17,666,55.13,2008_1,1
271,504,1,2008,MS,TREAT,-17,667,93.72,2008_1,1
271,504,1,2008,MS,TREAT,-17,668,172.08,2008_1,1
271,504,1,2008,MS,TREAT,-17,669,221.2,2008_1,1
271,504,1,2008,MS,TREAT,-17,670,412.66,2008_1,1
272,505,1,2006,MS,CONTROL,-9,NA,NA,2006_1,NA
272,505,1,2007,MS,CONTROL,-11,671,81.84,2007_1,1
272,505,1,2007,MS,CONTROL,-11,672,393.84,2007_1,1
272,505,1,2007,MS,CONTROL,-11,673,157.27,2007_1,1
272,505,1,2008,MS,CONTROL,-15,674,262.93,2008_1,1
272,506,1,2006,MS,TREAT,-9,NA,NA,2006_1,NA
272,506,1,2007,MS,TREAT,-11,675,134.74,2007_1,1
272,506,1,2007,MS,TREAT,-11,676,212.25,2007_1,1
272,506,1,2007,MS,TREAT,-11,677,185.08,2007_1,1
272,506,1,2008,MS,TREAT,-15,678,365.6,2008_1,1
272,506,1,2008,MS,TREAT,-15,679,335.02,2008_1,1
273,507,1,2006,MS,CONTROL,10,680,286.23,2006_1,1
273,507,1,2007,MS,CONTROL,19,NA,NA,2007_1,NA
273,507,1,2008,MS,CONTROL,7,NA,NA,2008_1,NA
273,508,1,2006,MS,TREAT,10,681,402.29,2006_1,1
273,508,1,2006,MS,TREAT,10,682,145.82,2006_1,1
273,508,1,2007,MS,TREAT,19,NA,NA,2007_1,NA
273,508,1,2008,MS,TREAT,7,NA,NA,2008_1,NA
274,509,1,2006,MS,CONTROL,8,NA,NA,2006_1,NA
274,509,1,2007,MS,CONTROL,16,NA,NA,2007_1,NA
274,509,1,2008,MS,CONTROL,7,NA,NA,2008_1,NA
274,510,1,2006,MS,TREAT,8,683,291.78,2006_1,1
274,510,1,2006,MS,TREAT,8,684,216.68,2006_1,1
274,510,1,2007,MS,TREAT,15,685,322.22,2007_1,1
274,510,1,2007,MS,TREAT,15,686,466.17,2007_1,1
274,510,1,2008,MS,TREAT,7,NA,NA,2008_1,NA
275,511,1,2006,MS,CONTROL,3,687,271.2,2006_1,1
275,511,1,2007,MS,CONTROL,17,NA,NA,2007_1,NA
275,511,1,2008,MS,CONTROL,4,NA,NA,2008_1,NA
275,512,1,2006,MS,TREAT,3,688,64.11,2006_1,1
275,512,1,2007,MS,TREAT,17,NA,NA,2007_1,NA
275,512,1,2008,MS,TREAT,4,689,420.43,2008_1,1
275,512,1,2008,MS,TREAT,4,690,294.9,2008_1,1
275,512,1,2008,MS,TREAT,4,691,227.31,2008_1,1
276,513,1,2006,MS,CONTROL,4,692,475.6,2006_1,1
276,513,1,2007,MS,CONTROL,18,NA,NA,2007_1,NA
276,513,1,2008,MS,CONTROL,6,NA,NA,2008_1,NA
276,514,1,2006,MS,TREAT,4,693,158.34,2006_1,1
276,514,1,2006,MS,TREAT,4,694,362.92,2006_1,1
276,514,1,2007,MS,TREAT,18,695,83.13,2007_1,1
276,514,1,2007,MS,TREAT,18,696,240.24,2007_1,1
276,514,1,2008,MS,TREAT,6,NA,NA,2008_1,NA
277,515,1,2006,MS,CONTROL,1,697,78.06,2006_1,1
277,515,1,2007,MS,CONTROL,16,NA,NA,2007_1,NA
277,515,1,2008,MS,CONTROL,5,698,490.72,2008_1,1
277,516,1,2006,MS,TREAT,1,699,201.51,2006_1,1
277,516,1,2006,MS,TREAT,1,700,192.37,2006_1,1
277,516,1,2007,MS,TREAT,16,NA,NA,2007_1,NA
277,516,1,2008,MS,TREAT,5,NA,NA,2008_1,NA
278,517,1,2006,MS,CONTROL,0,NA,NA,2006_1,NA
278,517,1,2007,MS,CONTROL,16,NA,NA,2007_1,NA
278,517,1,2008,MS,CONTROL,4,NA,NA,2008_1,NA
278,518,1,2006,MS,TREAT,0,701,293.3,2006_1,1
278,518,1,2007,MS,TREAT,15,NA,NA,2007_1,NA
278,518,1,2008,MS,TREAT,4,NA,NA,2008_1,NA
279,519,1,2006,MS,CONTROL,12,NA,NA,2006_1,NA
279,519,1,2007,MS,CONTROL,20,NA,NA,2007_1,NA
279,519,1,2008,MS,CONTROL,8,NA,NA,2008_1,NA
279,520,1,2006,MS,TREAT,12,NA,NA,2006_1,NA
279,520,1,2007,MS,TREAT,20,702,88.89,2007_1,1
279,520,1,2007,MS,TREAT,20,703,50.33,2007_1,1
279,520,1,2007,MS,TREAT,20,704,216.87,2007_1,1
279,520,1,2008,MS,TREAT,8,NA,NA,2008_1,NA
280,521,1,2006,MS,CONTROL,11,NA,NA,2006_1,NA
280,521,1,2007,MS,CONTROL,18,NA,NA,2007_1,NA
280,521,1,2008,MS,CONTROL,8,NA,NA,2008_1,NA
280,522,1,2006,MS,TREAT,11,705,130.39,2006_1,1
280,522,1,2007,MS,TREAT,17,NA,NA,2007_1,NA
280,522,1,2008,MS,TREAT,8,706,213.06,2008_1,1
281,523,1,2006,MS,CONTROL,14,707,309.04,2006_1,1
281,523,1,2007,MS,CONTROL,19,708,180.12,2007_1,1
281,523,1,2008,MS,CONTROL,9,NA,NA,2008_1,NA
281,524,1,2006,MS,TREAT,14,709,154.11,2006_1,1
281,524,1,2007,MS,TREAT,21,NA,NA,2007_1,NA
281,524,1,2008,MS,TREAT,9,710,448.35,2008_1,1
281,524,1,2008,MS,TREAT,9,711,351.84,2008_1,1
281,524,1,2008,MS,TREAT,9,712,214.58,2008_1,1
281,524,1,2008,MS,TREAT,9,713,155.64,2008_1,1
281,524,1,2008,MS,TREAT,9,714,411.81,2008_1,1
282,525,1,2006,MS,CONTROL,5,NA,NA,2006_1,NA
282,525,1,2007,MS,CONTROL,20,NA,NA,2007_1,NA
282,525,1,2008,MS,CONTROL,6,NA,NA,2008_1,NA
282,526,1,2006,MS,TREAT,5,NA,NA,2006_1,NA
282,526,1,2007,MS,TREAT,19,NA,NA,2007_1,NA
282,526,1,2008,MS,TREAT,6,NA,NA,2008_1,NA
283,527,1,2006,MS,CONTROL,13,NA,NA,2006_1,NA
283,527,1,2007,MS,CONTROL,23,715,158.39,2007_1,1
283,527,1,2008,MS,CONTROL,5,716,391.95,2008_1,1
283,527,1,2008,MS,CONTROL,5,717,306.43,2008_1,1
283,528,1,2006,MS,TREAT,13,718,175.88,2006_1,1
283,528,1,2006,MS,TREAT,13,719,194.58,2006_1,1
283,528,1,2007,MS,TREAT,23,720,178.93,2007_1,1
283,528,1,2007,MS,TREAT,23,721,260.8,2007_1,1
283,528,1,2008,MS,TREAT,5,722,449.09,2008_1,1
283,528,1,2008,MS,TREAT,5,723,362.08,2008_1,1
283,528,1,2008,MS,TREAT,5,724,94.63,2008_1,1
283,528,1,2008,MS,TREAT,5,725,266.38,2008_1,1
244,529,1,2006,MS,CONTROL,0,NA,NA,2006_1,NA
244,529,1,2007,MS,CONTROL,0,726,222.22,2007_1,1
244,529,1,2007,MS,CONTROL,0,727,350.58,2007_1,1
244,529,1,2008,MS,CONTROL,1,NA,NA,2008_1,NA
244,530,1,2006,MS,TREAT,0,728,395.35,2006_1,1
244,530,1,2006,MS,TREAT,0,729,344.54,2006_1,1
244,530,1,2006,MS,TREAT,0,730,300.61,2006_1,1
244,530,1,2006,MS,TREAT,0,731,344.08,2006_1,1
244,530,1,2007,MS,TREAT,0,NA,NA,2007_1,NA
244,530,1,2008,MS,TREAT,1,732,158.63,2008_1,1
244,530,1,2008,MS,TREAT,1,733,316.28,2008_1,1
244,530,1,2008,MS,TREAT,1,734,485.42,2008_1,1
245,531,1,2006,MS,CONTROL,-6,NA,NA,2006_1,NA
245,531,1,2007,MS,CONTROL,-10,NA,NA,2007_1,NA
245,531,1,2008,MS,CONTROL,-10,NA,NA,2008_1,NA
245,532,1,2006,MS,TREAT,-6,NA,NA,2006_1,NA
245,532,1,2007,MS,TREAT,-10,NA,NA,2007_1,NA
245,532,1,2008,MS,TREAT,-10,735,317.85,2008_1,1
246,533,1,2006,MS,CONTROL,-8,736,428.1,2006_1,1
246,533,1,2006,MS,CONTROL,-8,737,376.23,2006_1,1
246,533,1,2006,MS,CONTROL,-8,738,336.11,2006_1,1
246,533,1,2007,MS,CONTROL,-9,739,239.13,2007_1,1
246,533,1,2007,MS,CONTROL,-9,740,335.32,2007_1,1
246,533,1,2007,MS,CONTROL,-9,741,341.1,2007_1,1
246,533,1,2008,MS,CONTROL,-10,NA,NA,2008_1,NA
246,534,1,2006,MS,TREAT,-8,742,210.55,2006_1,1
246,534,1,2007,MS,TREAT,-9,NA,NA,2007_1,NA
246,534,1,2008,MS,TREAT,-10,743,406.31,2008_1,1
247,535,1,2006,MS,CONTROL,-8,NA,NA,2006_1,NA
247,535,1,2007,MS,CONTROL,-12,744,107.93,2007_1,1
247,535,1,2008,MS,CONTROL,-9,NA,NA,2008_1,NA
